Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1997 [YR1997],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Serbia,SRB,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,98.1482086181641,102.129821777344,101.537063598633,100.547866821289,100.697036743164,101.390830993652,100.22770690918,98.9300308227539,99.4249725341797,97.8777770996094,96.9088897705078,96.3035125732422,101.054878234863,100.483947753906,100.391342163086,100.199882507324,99.7313919067383,99.783332824707,99.9011306762695,99.4916076660156,97.7180099487305,96.4337997436523,96.618049621582
Serbia,SRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,86.9007873535156,89.0799102783203,87.9999618530273,87.4443130493164,87.0239562988281,87.7227401733398,88.0383834838867,88.6113967895508,89.4542236328125,90.6218185424805,90.4618682861328,90.2753982543945,93.0326080322266,93.5562515258789,93.5402526855469,95.9241790771484,95.7500305175781,95.2289810180664,94.9233169555664,94.3028564453125,92.1423492431641,91.9302291870117,91.4587631225586
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,37.6635208129883,35.6235809326172,39.5400581359863,40.9230995178223,44.0297203063965,46.5490989685059,47.6798286437988,48.1993103027344,49.0755386352539,48.4908905029297,49.911548614502,52.8511810302734,55.7131996154785,57.6229782104492,57.9373207092285,61.4245681762695,65.6561813354492,66.0524826049805,66.6146621704102,66.8844833374023,68.7404479980469,69.6912078857422
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.3783414634146,71.5843658536585,71.5829268292683,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.8341463414634,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536585,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537,74.4780487804878,72.7307317073171,..
Serbia,SRB,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,95.3039256672,98.1477055701,97.8790805119,97.0674202517,96.6381768112,95.9506821257,95.9239067854,100,101.5442371509,99.5269969598,97.7905201595,98.9207385897,100.9091979528,97.1794237013,..
Serbia,SRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,10.2457521056537,7.77058852051005,6.48591448744733,4.04895225075509,10.0095789398861,2.94472813454546,4.25525297815994,4.24871572562383,5.90867133839822,5.78781171105959,6.55200660992173,8.04076178686372,8.28646413033956,6.53301411891524,7.29237369567931,7.23287382196691
Serbia,SRB,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,11.6961591388018,12.2016075741563,12.2032647108474,15.1181893222239,17.1473426145633,19.5412319199384,19.4371485508431,21.2009520619251,23.7695767636598,23.7066085526742,18.6935180302447,17.6755000713257,17.5072183210398,20.2063254734265,16.4738150794033,15.949971500152,16.9705825724486,17.0597209009627,17.7367847628023,20.0409577719174,22.4647879959378,21.4395617959104,23.1013782259091,22.8426216324073
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,"12,6","12,8","13,8","15,2","18,5","20,85","20,85","18,06","13,7","16,14","19,22","22,97",24,"22,15","19,22","17,66","15,26",,,,,,
Montenegro,MNE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,21.9348052311206,25.1706804827389,24.8608265648696,26.7646848479069,26.3050947338666,29.9405948449416,19.1080594885116,19.8822071690154,22.217990211811,21.8605518045777,22.0934117097428,21.0627910417268,21.0949191208989,19.4768981594245,19.3727620229722,19.1958871663303,19.6117203629952,,,,,,
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,4488.79251659486,4431.59838848296,4462.34780507364,4529.12117825919,4623.0738928582,4819.14559618173,5013.19354613732,5435.88366763064,5798.06224980216,6205.81833214132,5833.65680393684,5982.19647463471,6168.84548867328,5995.77163480183,6202.50378943662,6307.01559868803,6517.18961381857,6707.84725932128,7023.43051268611,7381.80417286363,7684.18036247051,6515.53374505326,7390.30464581964,7879.49013164319
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,87.9252021443203,100.409386075314,95.2294000160253,77.5983890107329,100.109654967142,104.625139256659,117.994735505471,128.746158606061,132.340271682179,99.4250282074869,99.7803263266018,106.658853993576,111.766044513287,102.770930155442,100.127619998369,102.688977351832,103.672918902679,105.554964991437,109.609296759902,108.8445840579,87.0060222391651,105.029993243347,128.651138109713
Montenegro,MNE,"Population, total",SP.POP.TOTL,600884,609520,604950,607389,609828,612267,613353,614261,615025,615875,616969,618294,619428,620079,620601,621207,621810,622159,622303,622373,622227,622028,621306,619211,616159
